t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,label,ID,date,channel
15.33333333,26,35.33333333,50,60.66666667,67.33333333,59.33333333,36.66666667,2,-34,-66,-82,-98,-108.6666667,-72.66666667,16.66666667,12.66666667,-479.3333333,-1907.333333,-4448.666667,-7762,-11094,-13684.66667,-15123.33333,-15480.66667,-15124.66667,-14467.33333,-13788.66667,-13124.66667,-12363.33333,-11371.33333,-10163.33333,-8895.333333,-7715.333333,-6652.666667,-5616.666667,-4543.333333,-3464.666667,-2452.666667,-1522,-615.3333333,323.3333333,1298,2226,3027.333333,3639.333333,4087.333333,4414,4691.333333,4987.333333,5326,5684.666667,6006,6218,6315.333333,6363.333333,6454,6623.333333,6794,6878,6863.333333,6835.333333,6875.333333,6964.666667,7004.666667,6924.666667,6731.333333,6516.666667,6371.333333,6339.333333,6384.666667,6410,6358,6246,6168.666667,6184.666667,6247.333333,6246,6107.333333,5854,5566,5294,5060.666667,4880.666667,4775.333333,4722,4659.333333,4502,4238,3914,3623.333333,3431.333333,3334,3266,3164.666667,2988.666667,2736.666667,2434,2123.333333,1858,1678,1582,1514,1390,1176.666667,906,622,367.3333333,159.3333333,-2,-106,-163.3333333,-203.3333333,-272.6666667,-394,-567.3333333,-743.3333333,-872.6666667,-916.6666667,-906,-886,-910,-987.3333333,-1094,-1210,-1307.333333,-1368.666667,-1378,-1356.666667,-1344.666667,-1374,-1435.333333,-1484.666667,-1506,-1515.333333,-1519.333333,-1527.333333,-1522,-1491.333333,-1448.666667,-1434,-1468.666667,-1539.333333,-1602,-1614,-1564.666667,-1500.666667,-1459.333333,-1456.666667,-1472.666667,-1484.666667,4-Rose,92,1.2 #2,1
-19.33333333,0.666666667,22,23.33333333,2,-22,-35.33333333,-27.33333333,-22,-28.66666667,-60.66666667,-99.33333333,-131.3333333,-130,-86,-15.33333333,51.33333333,59.33333333,-39.33333333,-240.6666667,-507.3333333,-775.3333333,-987.3333333,-1116.666667,-1162,-1140.666667,-1088.666667,-1026,-964.6666667,-904.6666667,-815.3333333,-698,-571.3333333,-472.6666667,-418,-396.6666667,-372.6666667,-327.3333333,-264.6666667,-195.3333333,-132.6666667,-72.66666667,-28.66666667,-11.33333333,-23.33333333,-39.33333333,-35.33333333,0.666666667,48.66666667,96.66666667,132.6666667,160.6666667,179.3333333,178,168.6666667,158,183.3333333,230,282,320.6666667,344.6666667,362,390,414,404.6666667,367.3333333,326,322,376.6666667,456.6666667,526,558,555.3333333,558,588.6666667,634,660.6666667,644.6666667,595.3333333,530,494,495.3333333,532.6666667,578,596.6666667,572.6666667,523.3333333,478,462,456.6666667,448.6666667,420.6666667,387.3333333,370,364.6666667,356.6666667,339.3333333,320.6666667,312.6666667,316.6666667,310,262,174,84.66666667,35.33333333,44.66666667,80.66666667,92.66666667,66,15.33333333,-14,-8.666666667,24.66666667,43.33333333,31.33333333,-10,-55.33333333,-95.33333333,-111.3333333,-115.3333333,-107.3333333,-86,-52.66666667,-23.33333333,-8.666666667,-16.66666667,-35.33333333,-55.33333333,-64.66666667,-63.33333333,-44.66666667,-8.666666667,36.66666667,63.33333333,48.66666667,-4.666666667,-74,-136.6666667,-168.6666667,-175.3333333,-156.6666667,-135.3333333,-123.3333333,-136.6666667,-159.3333333,-154,-122,-70,-35.33333333,-31.33333333,-52.66666667,8-Van,93,1.2 #3,1
-207.3333333,-199.3333333,-210,-208.6666667,-186,-146,-127.3333333,-143.3333333,-198,-248.6666667,-268.6666667,-255.3333333,-223.3333333,-186,-162,-147.3333333,-140.6666667,-160.6666667,-247.3333333,-420.6666667,-663.3333333,-923.3333333,-1123.333333,-1224.666667,-1238,-1204.666667,-1176.666667,-1162,-1132.666667,-1072.666667,-963.3333333,-822,-663.3333333,-500.6666667,-350,-248.6666667,-204.6666667,-207.3333333,-200.6666667,-131.3333333,7.333333333,175.3333333,299.3333333,368.6666667,396.6666667,408.6666667,412.6666667,400.6666667,368.6666667,352.6666667,380.6666667,452.6666667,531.3333333,546,500.6666667,426,387.3333333,394,394,356.6666667,284.6666667,218,202,238,296.6666667,335.3333333,330,298,280.6666667,312.6666667,390,462,495.3333333,494,488.6666667,494,492.6666667,468.6666667,435.3333333,410,406,423.3333333,452.6666667,486,508.6666667,524.6666667,523.3333333,506,482,456.6666667,428.6666667,392.6666667,347.3333333,298,252.6666667,212.6666667,183.3333333,156.6666667,136.6666667,120.6666667,118,114,110,100.6666667,99.33333333,100.6666667,104.6666667,92.66666667,62,23.33333333,-18,-48.66666667,-63.33333333,-76.66666667,-88.66666667,-102,-123.3333333,-143.3333333,-159.3333333,-163.3333333,-151.3333333,-126,-100.6666667,-91.33333333,-104.6666667,-136.6666667,-183.3333333,-219.3333333,-228.6666667,-211.3333333,-168.6666667,-124.6666667,-99.33333333,-96.66666667,-107.3333333,-124.6666667,-146,-168.6666667,-184.6666667,-187.3333333,-164.6666667,-123.3333333,-95.33333333,-92.66666667,-111.3333333,-134,-146,-150,-155.3333333,-167.3333333,-184.6666667,8-Van,93,1.2 #3,1
-87.33333333,-43.33333333,2,27.33333333,42,66,96.66666667,116.6666667,102,67.33333333,27.33333333,4.666666667,0.666666667,6,22,56.66666667,79.33333333,47.33333333,-75.33333333,-280.6666667,-511.3333333,-703.3333333,-823.3333333,-876.6666667,-914,-956.6666667,-992.6666667,-990,-920.6666667,-788.6666667,-655.3333333,-562,-527.3333333,-520.6666667,-494,-436.6666667,-360.6666667,-287.3333333,-204.6666667,-103.3333333,3.333333333,95.33333333,143.3333333,160.6666667,168.6666667,192.6666667,220.6666667,224.6666667,184.6666667,132.6666667,100.6666667,112.6666667,147.3333333,174,192.6666667,222,295.3333333,382,426,392.6666667,312.6666667,246,250,302,352.6666667,355.3333333,322,294,292.6666667,304.6666667,330,354,383.3333333,414,444.6666667,470,484.6666667,468.6666667,435.3333333,382,334,307.3333333,300.6666667,318,332.6666667,332.6666667,319.3333333,298,290,292.6666667,308.6666667,316.6666667,299.3333333,262,224.6666667,204.6666667,211.3333333,232.6666667,260.6666667,280.6666667,282,254,190,120.6666667,83.33333333,92.66666667,128.6666667,148.6666667,142,131.3333333,130,147.3333333,156.6666667,143.3333333,111.3333333,74,36.66666667,8.666666667,-15.33333333,-27.33333333,-27.33333333,-14,-0.666666667,8.666666667,11.33333333,-4.666666667,-27.33333333,-43.33333333,-44.66666667,-19.33333333,19.33333333,43.33333333,44.66666667,7.333333333,-55.33333333,-120.6666667,-166,-172.6666667,-140.6666667,-95.33333333,-44.66666667,-19.33333333,-27.33333333,-72.66666667,-127.3333333,-170,-182,-154,-107.3333333,-63.33333333,-44.66666667,8-Van,93,1.2 #3,1
-24.66666667,7.333333333,16.66666667,6,-11.33333333,-15.33333333,-16.66666667,-24.66666667,-63.33333333,-102,-122,-112.6666667,-104.6666667,-111.3333333,-107.3333333,-88.66666667,-190,-722,-1996.666667,-4026,-6364.666667,-8328.666667,-9432.666667,-9638,-9315.333333,-8858,-8442,-7999.333333,-7382,-6514,-5444.666667,-4327.333333,-3332.666667,-2566,-2023.333333,-1618,-1222,-760.6666667,-174,547.3333333,1326,2034,2526,2779.333333,2883.333333,2963.333333,3079.333333,3215.333333,3339.333333,3467.333333,3611.333333,3755.333333,3842,3828.666667,3727.333333,3612.666667,3546,3540.666667,3560.666667,3571.333333,3563.333333,3560.666667,3576.666667,3580.666667,3515.333333,3390,3276.666667,3284.666667,3427.333333,3607.333333,3696.666667,3624.666667,3446,3276.666667,3175.333333,3144.666667,3139.333333,3127.333333,3094,3024.666667,2920.666667,2790,2667.333333,2572.666667,2499.333333,2423.333333,2326,2200.666667,2056.666667,1899.333333,1719.333333,1523.333333,1342,1212.666667,1139.333333,1087.333333,1018,899.3333333,731.3333333,539.3333333,356.6666667,200.6666667,100.6666667,55.33333333,42,31.33333333,-16.66666667,-100.6666667,-203.3333333,-282,-315.3333333,-302,-284.6666667,-314,-398,-523.3333333,-660.6666667,-784.6666667,-868.6666667,-900.6666667,-868.6666667,-791.3333333,-702,-656.6666667,-690,-790,-908.6666667,-988.6666667,-998,-960.6666667,-942,-982,-1084.666667,-1202,-1284.666667,-1302,-1259.333333,-1182,-1098,-1044.666667,-1030,-1040.666667,-1064.666667,-1086,-1088.666667,-1051.333333,-975.3333333,-867.3333333,-764.6666667,-704.6666667,-706,5-Lem,93,1.2 #3,1
-40,-12,17.33333333,34.66666667,53.33333333,77.33333333,96,100,69.33333333,18.66666667,-37.33333333,-84,-112,-114.6666667,-94.66666667,-140,-457.3333333,-1313.333333,-2844,-4873.333333,-6940,-8528,-9336,-9389.333333,-8990.666667,-8449.333333,-7953.333333,-7502.666667,-6993.333333,-6337.333333,-5520,-4570.666667,-3568,-2573.333333,-1674.666667,-937.3333333,-357.3333333,128,634.6666667,1236,1898.666667,2518.666667,2994.666667,3300,3484,3632,3816,4032,4228,4340,4316,4152,3914.666667,3713.333333,3648,3721.333333,3842.666667,3861.333333,3701.333333,3396,3084,2889.333333,2849.333333,2917.333333,3008,3062.666667,3041.333333,2957.333333,2836,2740,2733.333333,2821.333333,2966.666667,3089.333333,3128,3073.333333,2936,2760,2598.666667,2493.333333,2453.333333,2442.666667,2412,2329.333333,2192,2012,1810.666667,1613.333333,1453.333333,1360,1320,1284,1210.666667,1081.333333,920,752,602.6666667,504,468,464,445.3333333,357.3333333,217.3333333,48,-93.33333333,-184,-212,-192,-166.6666667,-173.3333333,-230.6666667,-313.3333333,-388,-441.3333333,-481.3333333,-514.6666667,-540,-568,-604,-652,-704,-730.6666667,-721.3333333,-692,-661.3333333,-657.3333333,-672,-708,-749.3333333,-784,-801.3333333,-793.3333333,-760,-713.3333333,-692,-701.3333333,-734.6666667,-769.3333333,-777.3333333,-768,-757.3333333,-748,-744,-721.3333333,-680,-630.6666667,-590.6666667,-570.6666667,-572,-580,-585.3333333,5-Lem,93,1.2 #3,1
-92,-80,-74.66666667,-93.33333333,-114.6666667,-114.6666667,-96,-72,-86.66666667,-133.3333333,-201.3333333,-252,-252,-190.6666667,-126.6666667,-196,-577.3333333,-1385.333333,-2608,-4109.333333,-5692,-7124,-8212,-8793.333333,-8834.666667,-8401.333333,-7653.333333,-6754.666667,-5833.333333,-4953.333333,-4152,-3458.666667,-2892,-2397.333333,-1894.666667,-1317.333333,-673.3333333,-52,454.6666667,808,1042.666667,1238.666667,1454.666667,1744,2096,2488,2856,3140,3312,3384,3420,3476,3574.666667,3673.333333,3712,3665.333333,3542.666667,3377.333333,3197.333333,3040,2944,2933.333333,2981.333333,3041.333333,3064,3014.666667,2913.333333,2805.333333,2740,2752,2833.333333,2925.333333,2962.666667,2913.333333,2796,2657.333333,2544,2460,2398.666667,2333.333333,2253.333333,2154.666667,2036,1905.333333,1792,1720,1698.666667,1689.333333,1637.333333,1508,1312,1100,934.6666667,837.3333333,792,752,694.6666667,608,492,368,261.3333333,197.3333333,189.3333333,208,214.6666667,180,108,16,-70.66666667,-125.3333333,-134.6666667,-113.3333333,-100,-145.3333333,-249.3333333,-386.6666667,-508,-608,-696,-780,-816,-762.6666667,-633.3333333,-496,-437.3333333,-489.3333333,-596,-688,-713.3333333,-680,-625.3333333,-569.3333333,-520,-493.3333333,-516,-597.3333333,-694.6666667,-745.3333333,-713.3333333,-620,-525.3333333,-472,-472,-509.3333333,-536,-538.6666667,-522.6666667,-498.6666667,-476,-460,-453.3333333,5-Lem,93,1.2 #3,1
-86.66666667,-26.66666667,2.666666667,-20,-57.33333333,-69.33333333,-46.66666667,-10.66666667,6.666666667,8,-28,-98.66666667,-162.6666667,-109.3333333,70.66666667,105.3333333,-560,-2352,-5098.666667,-7972,-10034.66667,-10894.66667,-10866.66667,-10556,-10361.33333,-10248,-9956,-9281.333333,-8228,-6968,-5690.666667,-4529.333333,-3498.666667,-2568,-1705.333333,-924,-248,305.3333333,776,1229.333333,1708,2204,2668,3053.333333,3341.333333,3545.333333,3721.333333,3925.333333,4201.333333,4533.333333,4821.333333,4965.333333,4920,4750.666667,4589.333333,4522.666667,4560,4602.666667,4570.666667,4453.333333,4333.333333,4290.666667,4338.666667,4382.666667,4317.333333,4132,3882.666667,3642.666667,3433.333333,3277.333333,3206.666667,3246.666667,3368,3482.666667,3505.333333,3430.666667,3297.333333,3145.333333,3020,2930.666667,2902.666667,2908,2909.333333,2858.666667,2741.333333,2569.333333,2380,2218.666667,2118.666667,2073.333333,2041.333333,1965.333333,1808,1594.666667,1369.333333,1181.333333,1064,1017.333333,1013.333333,997.3333333,926.6666667,774.6666667,578.6666667,385.3333333,244,169.3333333,141.3333333,117.3333333,90.66666667,52,-1.333333333,-84,-210.6666667,-376,-532,-625.3333333,-646.6666667,-626.6666667,-614.6666667,-638.6666667,-682.6666667,-729.3333333,-744,-734.6666667,-704,-680,-666.6666667,-662.6666667,-676,-710.6666667,-760,-808,-834.6666667,-832,-810.6666667,-796,-809.3333333,-852,-912,-958.6666667,-976,-958.6666667,-938.6666667,-948,-986.6666667,-1033.333333,-1061.333333,-1057.333333,-1026.666667,-974.6666667,-912,4-Rose,93,1.2 #3,1
-20.66666667,-4.666666667,4.666666667,6,8.666666667,20.66666667,31.33333333,35.33333333,20.66666667,-2,-22,-56.66666667,-96.66666667,-79.33333333,48.66666667,159.3333333,-194,-1578,-4228.666667,-7702,-11000.66667,-13148.66667,-13732.66667,-13042,-11731.33333,-10386,-9254,-8287.333333,-7302,-6170,-4884.666667,-3539.333333,-2256.666667,-1114,-159.3333333,582,1126,1555.333333,1994,2547.333333,3154,3646,3866,3827.333333,3723.333333,3771.333333,4039.333333,4399.333333,4691.333333,4827.333333,4847.333333,4807.333333,4738,4640.666667,4539.333333,4464.666667,4426,4388.666667,4344.666667,4299.333333,4251.333333,4160.666667,4000.666667,3816.666667,3679.333333,3626,3596.666667,3492.666667,3279.333333,3019.333333,2816.666667,2736.666667,2742,2760.666667,2727.333333,2636.666667,2515.333333,2387.333333,2274,2164.666667,2096.666667,2082,2123.333333,2172.666667,2159.333333,2047.333333,1878,1700.666667,1568.666667,1503.333333,1475.333333,1455.333333,1406,1312.666667,1183.333333,1039.333333,914,831.3333333,779.3333333,735.3333333,652.6666667,520.6666667,356.6666667,207.3333333,102,39.33333333,3.333333333,-40.66666667,-87.33333333,-130,-163.3333333,-182,-196.6666667,-230,-290,-395.3333333,-524.6666667,-648.6666667,-720.6666667,-740.6666667,-728.6666667,-715.3333333,-730,-768.6666667,-830,-898,-952.6666667,-964.6666667,-938,-888.6666667,-858,-870,-924.6666667,-1006,-1088.666667,-1146,-1155.333333,-1126,-1078,-1028.666667,-998,-984.6666667,-992.6666667,-1030,-1076.666667,-1107.333333,-1099.333333,-1055.333333,-992.6666667,-940.6666667,-922,4-Rose,93,1.2 #3,1
-21.33333333,-21.33333333,-48,-82.66666667,-92,-64,-17.33333333,14.66666667,12,-14.66666667,-50.66666667,-97.33333333,-125.3333333,-88,-4,-85.33333333,-754.6666667,-2410.666667,-5077.333333,-8234.666667,-11081.33333,-12913.33333,-13481.33333,-12942.66667,-11716,-10210.66667,-8714.666667,-7340,-6098.666667,-4962.666667,-3909.333333,-2924,-1993.333333,-1106.666667,-272,473.3333333,1101.333333,1606.666667,2025.333333,2402.666667,2777.333333,3197.333333,3657.333333,4122.666667,4466.666667,4574.666667,4438.666667,4178.666667,4002.666667,4026.666667,4194.666667,4350.666667,4357.333333,4232,4114.666667,4128,4281.333333,4444,4472,4330.666667,4094.666667,3880,3756,3700,3634.666667,3493.333333,3272,3040,2890.666667,2870.666667,2952,3040,3069.333333,3020,2922.666667,2828,2766.666667,2754.666667,2765.333333,2752,2660,2481.333333,2266.666667,2080,1942.666667,1854.666667,1797.333333,1764,1740,1702.666667,1602.666667,1426.666667,1201.333333,972,798.6666667,706.6666667,689.3333333,702.6666667,694.6666667,630.6666667,504,344,188,66.66666667,-6.666666667,-33.33333333,-37.33333333,-65.33333333,-132,-226.6666667,-312,-358.6666667,-361.3333333,-362.6666667,-374.6666667,-416,-469.3333333,-529.3333333,-597.3333333,-669.3333333,-737.3333333,-788,-810.6666667,-813.3333333,-806.6666667,-810.6666667,-825.3333333,-845.3333333,-866.6666667,-873.3333333,-854.6666667,-818.6666667,-773.3333333,-742.6666667,-745.3333333,-778.6666667,-812,-818.6666667,-786.6666667,-741.3333333,-702.6666667,-697.3333333,-725.3333333,-762.6666667,-769.3333333,-736,-680,-616,-573.3333333,-549.3333333,-550.6666667,4-Rose,93,1.2 #3,1
4.666666667,-3,-4.666666667,-4.333333333,-4.666666667,-7.666666667,-12.33333333,-12.33333333,-9,-13,-26,-30.33333333,-1.666666667,45.66666667,1,-318,-1057.666667,-2195.666667,-3516,-4725.333333,-5622.666667,-6199,-6592.666667,-6936,-7216.666667,-7266.666667,-6899,-6071.666667,-4951,-3807.666667,-2841.666667,-2084,-1446,-837.3333333,-235.6666667,347,907.6666667,1465,2023,2551,2999,3337.333333,3583.333333,3788.666667,3995.666667,4200,4345,4386.333333,4333.666667,4257.666667,4221,4226.333333,4214,4125.666667,3954.666667,3751.333333,3569.666667,3428.333333,3297,3134.666667,2933.333333,2728.333333,2577,2514,2508,2479,2344.666667,2093,1778,1479.333333,1240.333333,1061,935.3333333,876,900,998,1126.333333,1229.333333,1278.666667,1274,1232,1171,1097.666667,1009.333333,908,802,699.3333333,595,483.6666667,359.6666667,230.3333333,111,6.666666667,-90,-188,-282.6666667,-364.3333333,-429.3333333,-486.6666667,-551.6666667,-623.6666667,-691.3333333,-741.6666667,-775.3333333,-803.6666667,-841.3333333,-889.3333333,-936.6666667,-976.6666667,-1005,-1027.333333,-1046,-1057.666667,-1057,-1047,-1042,-1049.666667,-1065.333333,-1066,-1039,-992,-948,-925.3333333,-921.3333333,-921.3333333,-914,-896.6666667,-877,-855.3333333,-833,-804,-766.6666667,-727.6666667,-691,-663.3333333,-643,-626,-607,-584.6666667,-558,-530.6666667,-506.3333333,-485,-467.3333333,-451.3333333,-438,-428.3333333,-415.6666667,-394.6666667,-367,-340.6666667,2-Hex,49,10.11.21 #1,1
0.5,0.833333333,-6.833333333,-17.5,-24.83333333,-23.83333333,-16.5,-5.5,0.833333333,-11.16666667,-40.16666667,-50.5,-5.833333333,47.5,-60.16666667,-536.1666667,-1459.833333,-2701.833333,-4003.166667,-5157.5,-6079.833333,-6756.166667,-7155.833333,-7229.166667,-6959.833333,-6398.833333,-5648.166667,-4817.833333,-3981.166667,-3155.833333,-2324.833333,-1478.166667,-648.1666667,103.5,727.1666667,1214.833333,1597.5,1915.833333,2200.833333,2473.833333,2741.833333,3005.166667,3256.166667,3491.5,3701.5,3863.833333,3946.833333,3944.166667,3892.5,3843.5,3818.833333,3792.166667,3718.833333,3584.5,3416.5,3258.166667,3121.5,2985.166667,2825.833333,2640.5,2446.166667,2251.166667,2052.833333,1852.833333,1679.833333,1564.833333,1504.5,1451.833333,1349.833333,1192.166667,1039.166667,964.8333333,996.1666667,1099.833333,1206.833333,1278.833333,1313.166667,1327.166667,1323.5,1291.833333,1228.833333,1149.833333,1076.5,1017.166667,960.8333333,888.8333333,793.1666667,678.8333333,555.5,429.5,303.1666667,182.8333333,75.5,-15.16666667,-91.16666667,-156.8333333,-222.5,-298.5,-384.8333333,-478.8333333,-567.8333333,-644.5,-706.8333333,-762.5,-812.8333333,-857.5,-891.5,-911.8333333,-921.8333333,-928.1666667,-934.5,-941.1666667,-943.8333333,-941.1666667,-937.1666667,-940.1666667,-956.8333333,-980.5,-993.1666667,-986.1666667,-966.1666667,-946.1666667,-937.5,-937.5,-934.5,-920.1666667,-896.8333333,-870.1666667,-842.5,-810.1666667,-773.1666667,-738.8333333,-714.8333333,-701.1666667,-690.5,-678.1666667,-666.1666667,-655.1666667,-641.8333333,-617.1666667,-579.8333333,-539.5,-508.1666667,-484.5,-459.5,-429.1666667,-399.5,-376.8333333,-359.8333333,-339.1666667,-310.8333333,2-Hex,49,10.11.21 #1,1
16,15.33333333,9.666666667,2,-9.333333333,-17.33333333,-22,-22,-18.66666667,-16.66666667,-33.66666667,-77,-116.3333333,-100,-23.66666667,-21.66666667,-344.3333333,-1208.333333,-2594.666667,-4211,-5629.333333,-6522.666667,-6807.333333,-6613.666667,-6181.333333,-5727.333333,-5382.666667,-5157.333333,-4947.666667,-4601.333333,-4033.333333,-3284.666667,-2468.666667,-1665,-869.3333333,-50.66666667,770,1511.333333,2100.333333,2526.333333,2837.333333,3102.666667,3362.666667,3615,3809,3893.333333,3867.333333,3797.666667,3770,3810,3862.333333,3859.666667,3786.333333,3684,3586,3483.666667,3336,3126.666667,2887.333333,2675,2526.666667,2434.666667,2350.333333,2218.333333,2013.333333,1760.333333,1516,1337.333333,1240.333333,1201.666667,1185.666667,1170.333333,1160.666667,1171.333333,1205.333333,1253.333333,1301.666667,1347.666667,1391,1429.333333,1448.333333,1441.333333,1406,1351.666667,1285.333333,1204.333333,1099.666667,971.3333333,833,702,584.6666667,470.3333333,344,205.3333333,70.33333333,-44.33333333,-138,-224,-313.3333333,-403.3333333,-480.3333333,-535,-577.3333333,-622,-679.3333333,-744,-803,-847.3333333,-884.3333333,-922.6666667,-966,-1006.666667,-1034.333333,-1048.666667,-1056.666667,-1067.666667,-1080.333333,-1089,-1084.666667,-1068.666667,-1049.666667,-1037.666667,-1034,-1030,-1019,-997.6666667,-971.3333333,-942.6666667,-914,-882.6666667,-845.6666667,-803.3333333,-760.3333333,-723.6666667,-694,-669.6666667,-643.6666667,-612.6666667,-578.3333333,-543.6666667,-512.3333333,-486,-464.6666667,-445,-422,-395.6666667,-373,-359.3333333,-353.3333333,-347.6666667,-334.3333333,2-Hex,49,10.11.21 #1,1
5,0.333333333,-2.333333333,-5,-8.333333333,-10.33333333,-9,0,8.333333333,3.333333333,-19.66666667,-37,-21.33333333,14,-31.66666667,-316.6666667,-958.3333333,-1932.333333,-3071.666667,-4184,-5151.333333,-5944.666667,-6544.333333,-6889.666667,-6922.333333,-6645.333333,-6132.666667,-5463.333333,-4679.666667,-3819.333333,-2953.333333,-2166.666667,-1495.666667,-894,-281.3333333,392.3333333,1114,1810.333333,2389.333333,2780.333333,2969.333333,3023.666667,3062.666667,3177,3369,3570.333333,3705.333333,3754.666667,3758,3761,3768.333333,3749.666667,3681.333333,3574,3451,3322.666667,3174,3000.666667,2833.333333,2717,2651.666667,2583.666667,2453.333333,2257.333333,2046.333333,1868.333333,1717,1563.333333,1394.333333,1236.666667,1125.666667,1067.333333,1047.666667,1052.333333,1079.333333,1133.333333,1209.666667,1290.666667,1355,1384.333333,1376.333333,1341.333333,1294,1234.666667,1154.333333,1046.333333,919.6666667,792.3333333,675,565,449.6666667,325.3333333,199,82.33333333,-18.66666667,-108.3333333,-199,-294,-387.3333333,-465.3333333,-518.3333333,-552,-582.3333333,-623,-672.3333333,-722,-760,-784.3333333,-801.3333333,-817.6666667,-838,-862.6666667,-885.3333333,-906.6666667,-929.6666667,-955.6666667,-981.3333333,-997,-992.6666667,-970.6666667,-942.6666667,-922.6666667,-921,-930,-938,-929.6666667,-903.3333333,-871.6666667,-846,-831.6666667,-821.6666667,-809.3333333,-790.3333333,-769.6666667,-749,-724.6666667,-693.6666667,-655.6666667,-616.3333333,-579.6666667,-548.3333333,-524,-505.6666667,-492,-477,-453.6666667,-419,-378.3333333,-339.3333333,-311.6666667,-294.3333333,2-Hex,49,10.11.21 #1,1
-2.833333333,-2.833333333,-2.833333333,-6.833333333,-14.83333333,-25.83333333,-34.5,-41.83333333,-47.5,-54.5,-61.16666667,-61.16666667,-55.16666667,-48.5,-60.16666667,-111.8333333,-235.1666667,-455.1666667,-777.8333333,-1181.833333,-1605.5,-1980.166667,-2263.833333,-2451.833333,-2568.166667,-2635.833333,-2656.5,-2619.833333,-2522.5,-2375.5,-2202.833333,-2025.833333,-1854.5,-1690.833333,-1524.5,-1346.5,-1155.833333,-958.8333333,-771.1666667,-605.5,-459.1666667,-326.5,-200.5,-78.83333333,39.83333333,157.8333333,273.1666667,382.1666667,480.5,563.1666667,633.5,695.8333333,757.8333333,823.1666667,892.5,959.5,1015.166667,1052.5,1074.833333,1089.833333,1109.166667,1135.166667,1162.5,1180.166667,1181.5,1164.166667,1134.5,1105.5,1082.5,1064.166667,1048.5,1036.166667,1031.5,1031.833333,1034.166667,1031.166667,1025.5,1021.166667,1022.833333,1026.166667,1028.5,1026.166667,1022.833333,1016.833333,1009.833333,999.1666667,986.8333333,969.8333333,948.8333333,924.8333333,898.1666667,871.5,844.8333333,816.5,786.8333333,755.1666667,723.8333333,691.1666667,659.1666667,627.5,597.1666667,568.8333333,539.5,506.8333333,472.1666667,438.1666667,404.5,370.5,336.1666667,299.1666667,264.5,233.1666667,210.1666667,195.5,182.8333333,165.8333333,140.1666667,110.5,82.83333333,61.16666667,43.16666667,26.16666667,7.5,-12.5,-30.83333333,-50.5,-67.83333333,-79.83333333,-86.83333333,-86.5,-87.16666667,-91.83333333,-100.8333333,-113.5,-129.5,-148.8333333,-167.5,-179.5,-182.5,-180.5,-179.1666667,-182.8333333,-185.8333333,-184.8333333,-178.5,-171.8333333,-168.1666667,-164.8333333,-159.5,-151.8333333,-148.1666667,6-Ger,51,10.11.21 #2,1
1.666666667,5.666666667,4.666666667,2.666666667,-1.333333333,-6.333333333,-10,-10.33333333,-7,-5,-6.666666667,-10.66666667,-15.66666667,-20,-30.66666667,-60.33333333,-128.6666667,-257.6666667,-465.3333333,-761.3333333,-1117,-1475.666667,-1777.333333,-1993.333333,-2130.666667,-2217.333333,-2266,-2268.333333,-2218,-2119,-1994.333333,-1867.333333,-1747,-1627.333333,-1494,-1341,-1170.333333,-993.3333333,-820.6666667,-663,-522.6666667,-401,-291,-184.3333333,-73.66666667,39.33333333,146.6666667,239.6666667,319,392.6666667,467,543.3333333,626.3333333,713.6666667,804,887,944.6666667,968,964.3333333,955.3333333,964.6666667,999.6666667,1047,1085.666667,1106,1111.666667,1110,1107,1101,1091.666667,1084,1082.666667,1088,1096.333333,1100.666667,1103.666667,1103,1100.666667,1095.333333,1085.666667,1071,1055.666667,1041.333333,1026.333333,1008.333333,985.6666667,960.3333333,932.3333333,904.3333333,873.3333333,840.6666667,810,779.3333333,749,714.3333333,674.6666667,635.3333333,600.6666667,570.6666667,539,504.6666667,467.3333333,432,403.3333333,378.6666667,358.6666667,340,320,294.6666667,262.6666667,224,184.6666667,148.6666667,123,109.3333333,103.3333333,96.66666667,81,55.33333333,26.66666667,1.666666667,-14.33333333,-25,-35,-46.33333333,-59,-69.33333333,-78.33333333,-87.33333333,-97,-108.6666667,-123.3333333,-141.3333333,-160,-173,-174.3333333,-166,-155,-148,-147,-148.6666667,-151.3333333,-154.3333333,-160.3333333,-167,-170.3333333,-166.6666667,-155.3333333,-137,-119.3333333,-103.6666667,6-Ger,51,10.11.21 #2,1
